estacion,fecha,obs_temp,n_horas_validas,era5_temp,merra2_temp
Carapungo,2012-12-04,14.1670833333333,24,14.203307083333357,16.128724583333355
Carapungo,2012-12-05,13.7816666666667,24,13.98215666666669,16.99841341666669
Carapungo,2012-12-06,14.75875,24,14.147685000000026,17.154253958333356
Carapungo,2012-12-07,13.8930434782609,23,14.648048333333357,16.593490833333355
Carapungo,2012-12-08,14.2241666666667,24,15.248399166666688,16.770436833333353
Carapungo,2012-12-09,14.5325,24,15.615151250000029,17.741043416666688
Carapungo,2012-12-10,14.4054166666667,24,15.097684583333352,17.06264775000002
Carapungo,2012-12-11,15.2358333333333,24,14.976648333333364,16.642686541666688
Carapungo,2012-12-12,14.35375,24,14.83176875000002,16.828346541666686
Carapungo,2012-12-13,13.3370833333333,24,13.981289166666691,16.679418208333356
Carapungo,2012-12-14,13.9954166666667,24,14.197867916666688,16.869540250000018
Carapungo,2012-12-15,14.36125,24,13.824247500000023,17.185376750000025
Carapungo,2012-12-16,13.9270833333333,24,14.005607500000025,16.422151125000024
Carapungo,2012-12-17,13.9054166666667,24,14.353825416666693,16.890679916666688
Carapungo,2012-12-18,14.3422727272727,22,14.288171666666686,16.853445958333356
Carapungo,2012-12-19,13.8345833333333,24,14.78684666666669,16.827892500000026
Carapungo,2012-12-20,13.96125,24,14.20569250000002,16.738791333333356
Carapungo,2012-12-21,13.945833333333301,24,14.231794166666688,16.486614625000026
Carapungo,2012-12-22,14.1070833333333,24,14.522653750000025,17.431466708333353
Carapungo,2012-12-23,15.1033333333333,24,14.739939166666682,17.490596958333352
Carapungo,2012-12-24,14.3033333333333,24,15.146999583333356,17.676829291666685
Carapungo,2012-12-25,14.4191666666667,24,14.628599583333356,17.422315208333362
Carapungo,2012-12-26,13.4918181818182,22,14.881743333333352,17.275389625000017
Carapungo,2012-12-27,14.9670833333333,24,15.331609166666688,17.54465004166669
Carapungo,2012-12-28,14.3508333333333,24,15.606361250000026,17.563592458333357
Carapungo,2012-12-29,15.4683333333333,24,15.65992541666669,17.90604291666669
Carapungo,2012-12-30,14.6120833333333,24,14.966643750000022,17.135322833333365
Carapungo,2012-12-31,14.49625,24,14.461758333333355,17.070872250000022
Carapungo,2013-01-01,14.6704166666667,24,15.188284166666689,17.241961375000027
Carapungo,2013-01-02,14.9025,24,15.184913333333348,16.956002916666687
Carapungo,2013-01-03,14.9430434782609,23,15.734065416666688,17.27913433333336
Carapungo,2013-01-04,15.4020833333333,24,16.098761666666686,17.30977525000002
Carapungo,2013-01-05,15.375,24,16.37432291666669,17.783965083333346
Carapungo,2013-01-06,15.7920833333333,24,16.18348625000002,18.024608833333353
Carapungo,2013-01-07,15.8554166666667,24,16.006730416666688,18.279083458333353
Carapungo,2013-01-13,14.5533333333333,24,15.185251250000029,17.00595495833336
Carapungo,2013-01-14,15.2529166666667,24,14.909634166666692,16.96632150000003
Carapungo,2013-01-15,14.7869565217391,23,14.561997500000023,17.511371833333357
Carapungo,2013-01-16,14.9758333333333,24,14.950659583333357,16.772386125000015
Carapungo,2013-01-17,14.9675,24,14.727685416666697,17.13365958333336
Carapungo,2013-01-18,13.9029166666667,24,14.81771666666669,17.098078458333358
Carapungo,2013-01-19,14.8375,24,14.398772916666692,17.197300208333353
Carapungo,2013-01-20,15.4054166666667,24,15.330527916666687,17.801372875000016
Carapungo,2013-01-21,15.6304166666667,24,15.647048750000026,17.67183833333335
Carapungo,2013-01-22,14.8366666666667,24,15.228555833333358,17.191571833333356
Carapungo,2013-01-23,14.6666666666667,24,14.948300416666688,17.29578804166669
Carapungo,2013-01-24,14.435,24,14.893797916666692,16.66722641666669
Carapungo,2013-01-25,15.0429166666667,24,14.999417916666689,16.15657325000002
Carapungo,2013-01-26,14.8654166666667,24,15.060775000000028,17.29258883333336
Carapungo,2013-01-27,15.6358333333333,24,15.199136250000024,17.57464120833335
Carapungo,2013-01-28,14.2104166666667,24,15.441374166666684,17.645586916666684
Carapungo,2013-01-29,15.6329166666667,24,15.729604166666688,17.99884187500002
Carapungo,2013-01-30,15.4495833333333,24,15.400465416666693,18.069018291666687
Carapungo,2013-01-31,15.3279166666667,24,15.26767708333336,17.65451200000002
Carapungo,2013-02-01,15.0854166666667,24,15.131474583333356,16.811981458333353
Carapungo,2013-02-02,14.4516666666667,24,14.207935833333352,16.625161791666688
Carapungo,2013-02-03,14.81125,24,14.589163333333358,17.318564250000026
Carapungo,2013-02-04,12.8791666666667,24,13.551454166666684,16.03398537500002
Carapungo,2013-02-05,13.22625,24,13.617923750000022,16.232181833333353
Carapungo,2013-02-06,14.1334782608696,23,14.740664166666685,16.728403958333352
Carapungo,2013-02-07,14.5841666666667,24,14.438571666666688,16.69595737500002
Carapungo,2013-02-08,14.21375,24,14.589137916666685,15.884441541666687
Carapungo,2013-02-09,12.85625,24,13.41868458333336,15.517704291666693
Carapungo,2013-02-10,13.44125,24,14.010521250000023,16.51298916666669
Carapungo,2013-02-11,13.5241666666667,24,13.929079583333351,16.117370833333354
Carapungo,2013-02-12,12.5995833333333,24,13.43289791666669,16.302437083333356
Carapungo,2013-02-13,13.06,24,13.63625250000002,16.404164875000024
Carapungo,2013-02-14,13.17875,24,14.266228333333354,16.472231916666697
Carapungo,2013-02-15,15.242,20,14.642738333333362,17.296976958333357
Carapungo,2013-02-19,13.8825,24,15.034286666666686,17.171080500000024
Carapungo,2013-02-20,14.8166666666667,24,15.036538333333356,17.226754916666685
Carapungo,2013-02-21,14.2245,20,15.19304458333336,17.56220150000002
Carapungo,2013-02-22,14.4175,24,15.560197500000028,17.272468791666693
Carapungo,2013-02-23,14.5991666666667,24,15.612670000000024,18.114891250000024
Carapungo,2013-02-24,14.8775,24,15.269158750000022,17.952588708333355
Carapungo,2013-02-25,15.3395833333333,24,15.365807083333353,17.679149875000025
Carapungo,2013-02-26,15.2,24,15.428309166666692,17.460066708333354
Carapungo,2013-02-27,15.0816666666667,24,15.750138333333355,17.895734458333354
Carapungo,2013-02-28,14.995,24,15.556282083333356,17.473961166666687
Carapungo,2013-03-01,14.03625,24,14.844293750000029,17.084991750000018
Carapungo,2013-03-02,14.8145833333333,24,15.205907083333353,17.587581875000026
Carapungo,2013-03-03,15.4420833333333,24,15.54881916666669,17.66422170833336
Carapungo,2013-03-04,15.74125,24,16.464265000000026,17.994812333333353
Carapungo,2013-03-05,15.3845833333333,24,16.12113166666669,17.821361833333352
Carapungo,2013-03-06,15.3525,24,15.37544000000002,17.69096908333336
Carapungo,2013-03-07,16.1891666666667,24,15.586440416666688,17.984087791666692
Carapungo,2013-03-08,16.6533333333333,24,15.649735416666692,18.85036741666669
Carapungo,2013-03-09,14.8420833333333,24,15.471410416666693,18.16609729166669
Carapungo,2013-03-10,15.3291666666667,24,15.047880000000022,18.05093795833336
Carapungo,2013-03-11,15.8904166666667,24,15.917694166666692,18.15047354166669
Carapungo,2013-03-12,15.5133333333333,24,15.310308333333362,18.40043158333335
Carapungo,2013-03-13,14.8904166666667,24,15.068637083333355,17.854728916666684
Carapungo,2013-03-14,14.8233333333333,24,15.245330833333355,17.54158300000002
Carapungo,2013-03-15,14.7558333333333,24,14.84919291666669,17.450751208333354
Carapungo,2013-03-16,14.285,24,15.119139583333356,17.45792037500002
Carapungo,2013-03-17,14.5320833333333,24,14.872279583333354,17.516267375000023
Carapungo,2013-03-18,13.06125,24,14.229231666666688,16.89196304166669
Carapungo,2013-03-19,14.5621739130435,23,14.57474791666669,17.406337958333356
Carapungo,2013-03-20,14.2866666666667,24,14.626688750000026,17.588379125000024
Carapungo,2013-03-21,13.2182608695652,23,14.18633666666669,17.167648458333364
Carapungo,2013-03-22,14.0541666666667,24,14.644580000000026,17.58228191666669
Carapungo,2013-03-23,15.1295833333333,24,14.706015000000022,17.620149333333355
Carapungo,2013-03-24,15.1295833333333,24,14.793252916666688,17.44620912500002
Carapungo,2013-03-25,15.495,24,15.757332083333353,18.15236429166669
Carapungo,2013-03-26,13.90625,24,15.052244166666696,17.028341000000015
Carapungo,2013-03-27,14.9295833333333,24,15.478547916666692,17.42197054166669
Carapungo,2013-03-28,15.1875,24,15.46734958333336,17.30155216666669
Carapungo,2013-03-29,15.4483333333333,24,15.70349833333336,17.960040083333354
Carapungo,2013-03-30,15.2370833333333,24,15.54937208333336,17.728284375000026
Carapungo,2013-03-31,16.07625,24,16.122405833333357,18.717135375000023
Carapungo,2013-04-01,15.4079166666667,24,15.67519041666669,18.585036250000023
Carapungo,2013-04-02,13.6379166666667,24,15.19879125000002,18.03807358333335
Carapungo,2013-04-03,14.8475,24,15.230751250000026,18.694399750000024
Carapungo,2013-04-04,13.79875,24,14.890146666666682,17.38222154166669
Carapungo,2013-04-05,15.4166666666667,24,14.804703333333356,18.016814166666695
Carapungo,2013-04-06,15.2308333333333,24,14.807628333333357,18.14159929166669
Carapungo,2013-04-07,15.1120833333333,24,15.37327500000003,18.51688025000002
Carapungo,2013-04-08,15.0291304347826,23,15.155626666666691,17.974149458333354
Carapungo,2013-04-09,14.9595833333333,24,15.663197083333351,18.01561504166669
Carapungo,2013-04-10,15.255,24,14.799892916666684,17.86186241666669
Carapungo,2013-04-11,15.6183333333333,24,15.548499166666687,18.35325662500003
Carapungo,2013-04-12,16.4316666666667,24,16.055422500000024,18.944874083333353
Carapungo,2013-04-13,15.91375,24,16.28231250000002,18.34294916666669
Carapungo,2013-04-14,15.6579166666667,24,15.876575833333357,17.34197770833335
Carapungo,2013-04-15,15.6220833333333,24,15.855075416666688,18.60221383333336
Carapungo,2013-04-16,16.4804166666667,24,16.28218833333336,18.271567208333348
Carapungo,2013-04-17,14.6,24,15.80558791666669,18.096366000000025
Carapungo,2013-04-18,13.6070833333333,24,15.045316666666684,17.333195000000014
Carapungo,2013-04-19,14.2204166666667,24,15.552768750000022,17.12690254166669
Carapungo,2013-04-20,13.1275,24,14.25589541666669,17.23844183333335
Carapungo,2013-04-21,13.65375,24,14.397985833333353,16.813418333333356
Carapungo,2013-04-22,13.6441666666667,24,14.96295625000002,16.716577166666692
Carapungo,2013-04-23,13.7625,24,14.862557083333355,17.01219204166669
Carapungo,2013-04-24,15.2595833333333,24,15.508383333333354,18.250577625000023
Carapungo,2013-04-25,14.7075,24,14.874838750000023,17.879618583333357
Carapungo,2013-04-26,14.8470833333333,24,14.115661666666687,17.772103833333357
Carapungo,2013-04-27,14.7725,24,14.36358916666669,17.08069004166669
Carapungo,2013-04-28,15.2320833333333,24,14.479808750000023,17.12805075000002
Carapungo,2013-04-29,14.7179166666667,24,14.67738375000002,17.530480916666683
Carapungo,2013-04-30,15.6233333333333,24,15.342196666666688,18.16433233333336
Carapungo,2013-05-01,14.3125,24,15.15363333333336,17.343892625000024
Carapungo,2013-05-02,14.320833333333301,24,14.891369166666689,17.211569708333354
Carapungo,2013-05-03,14.0620833333333,24,14.955818333333356,17.819341250000026
Carapungo,2013-05-04,14.3475,24,14.868049166666689,17.552251333333356
Carapungo,2013-05-05,13.7733333333333,21,14.45594166666669,17.048432958333354
Carapungo,2013-05-06,13.9361111111111,18,14.36855625000002,17.279550208333347
Carapungo,2013-05-08,14.64375,24,15.467709583333354,17.4530997916667
Carapungo,2013-05-09,13.4533333333333,24,14.484143333333355,16.70647708333335
Carapungo,2013-05-10,14.6416666666667,24,14.699894583333352,17.54284570833336
Carapungo,2013-05-11,14.825,24,15.004355000000023,17.400834750000026
Carapungo,2013-05-12,14.4045454545455,22,15.302117083333352,17.91265779166669
Carapungo,2013-05-13,15.0479166666667,24,15.63369375000002,17.507382958333356
Carapungo,2013-05-14,14.2820833333333,24,15.305619166666697,17.403801125000026
Carapungo,2013-05-15,13.82,24,14.64177791666669,16.934145916666697
Carapungo,2013-05-16,13.8854166666667,24,14.31561500000002,17.000138875000022
Carapungo,2013-05-17,14.6704166666667,24,14.868151666666687,17.48329695833336
Carapungo,2013-05-18,15.7504166666667,24,16.057895416666693,18.10337600000003
Carapungo,2013-05-19,15.3716666666667,24,15.646700416666691,17.944412416666683
Carapungo,2013-05-20,14.29375,24,15.00573458333335,16.966640750000025
Carapungo,2013-05-21,13.2045833333333,24,14.26984875000003,17.02809300000002
Carapungo,2013-05-22,14.4704545454545,22,14.734347500000023,17.10859708333336
Carapungo,2013-05-23,14.1858333333333,24,14.264640416666689,17.46488475000002
Carapungo,2013-05-24,14.3108333333333,24,14.56394875000003,17.683215083333355
Carapungo,2013-05-25,15.2729166666667,24,14.893572500000026,17.629946666666687
Carapungo,2013-05-26,13.4029166666667,24,14.12958458333336,17.198042875000024
Carapungo,2013-05-27,13.9475,24,14.108654583333356,17.153610375000024
Carapungo,2013-05-28,13.13875,24,14.378192916666682,17.096798208333357
Carapungo,2013-05-29,14.2654166666667,24,14.124067083333356,16.813532750000018
Carapungo,2013-05-30,13.5895833333333,24,14.251751666666689,16.839311250000026
Carapungo,2013-05-31,12.0225,20,12.835037083333352,16.747549833333352
Carapungo,2013-06-01,14.9395833333333,24,13.66061333333335,17.60906366666669
Carapungo,2013-06-02,16.12875,24,16.10378416666669,18.09105970833336
Carapungo,2013-06-03,15.8754166666667,24,16.113207083333357,17.586086500000015
Carapungo,2013-06-04,14.62375,24,15.876195000000026,17.048889416666686
Carapungo,2013-06-05,14.38,24,14.927299583333356,16.999814583333357
Carapungo,2013-06-06,14.7366666666667,24,14.743751666666691,16.701787541666686
Carapungo,2013-06-07,14.6325,24,15.752698750000024,17.235037750000025
Carapungo,2013-06-08,15.8825,24,16.139172083333353,17.144203458333354
Carapungo,2013-06-09,14.8925,24,16.051102500000017,17.507377833333354
Carapungo,2013-06-10,14.99,24,15.325797916666692,17.31618525000002
Carapungo,2013-06-11,14.1008333333333,24,14.60664125000002,17.27904145833336
Carapungo,2013-06-12,15.4554166666667,24,15.243864583333355,17.353106416666687
Carapungo,2013-06-13,15.4104166666667,24,15.92672458333336,17.67045879166669
Carapungo,2013-06-14,14.07625,24,15.66538166666669,17.749000750000025
Carapungo,2013-06-15,15.320833333333301,24,15.861509583333358,18.23585029166669
Carapungo,2013-06-16,14.9475,24,15.647724583333362,17.926745416666687
Carapungo,2013-06-17,15.7275,24,14.436509166666694,18.025032250000024
Carapungo,2013-06-18,15.6579166666667,24,14.477342083333356,17.805354041666686
Carapungo,2013-06-19,14.755,24,16.060556666666688,17.813041958333354
Carapungo,2013-06-20,14.5641666666667,24,15.417265833333358,17.48211579166669
Carapungo,2013-06-21,14.7725,24,15.227264166666686,17.326362875000022
Carapungo,2013-06-22,15.3804166666667,24,15.003628750000018,17.649662208333353
Carapungo,2013-06-23,14.5829166666667,24,14.888987500000022,17.158665000000024
